Lyrics,Regueton
"Oh Beyonce, Beyonce Oh Beyonce, Beyonce  Miente, lo ves Es un juego (Yo conozco cosas del que tu no quieres ni saber) Sabe decir lo que Quieres oír Un bello embustero (solo por placer nuestra amistad no vamos a perder) A mi también Siempre quiere verme sola No hay que caer En su trampa una vez mas  [CHORUS:] No nos pelearemos No nos va a engañar No terminaremos Por un bello embustero ¿Nos va dividir? ¡NO! No nos va a incitar ¿Vamos a sufrir? Por un bello embustero  Confiaba en el Mas cuando lo que encontré Besándote el cuello (pero el no lo podía creer las dos caímos en su red) ¿Por que a ti? si hay mil por ahí El es un perro (las dos sin querer caímos presas en su piel) A mí también siempre quiere verme sola no hay que caer en su trampa una vez más  [CHORUS:] No nos pelearemos No nos va a engañar No terminaremos Por un bello embustero ¿Nos va dividir? ¡NO! No nos va a incitar ¿Vamos a sufrir? Por un bello embustero  Lo creía tan mío Yo vivía por el Fuimos un desafío Que pudo mas que el es un hombre muy frío no es de una mujer  Ya no nos puede engañar Haremos con su juego, ya basta... de sus mentiras Dile adiós por las dos  [CHORUS:] No nos pelearemos No nos va a engañar No terminaremos Por un bello embustero  ¿Nos va dividir? ¡NO! No nos va a incitar ¿Vamos a sufrir? Por un bello embustero  El no nos va separar ",False
"Recuerde que esos muros que construí Así que se caen a pedazos Incluso intentó ponerse de pie Tampoco hizo un ruido He encontrado una manera de dejar - puedes Pero nunca he tenido dudas A la luz de su halo de Tengo mi ángel ahora  Es como que estoy despierto Todas las reglas que había que está rompiendo Es el riesgo que estoy corriendo Nunca me callo  En todas partes veo ahora Estoy rodeado de su gracia Baby puedo ver su halo Usted sabe que es mi gracia salvadora Eres todo lo que necesita y más ¿Puede usted ver en su cara Baby puedo sentir tu aura Oren para que no desaparece  Puedo sentir tu halo, halo, halo Puedo ver tu halo, halo, halo Puedo sentir tu halo, halo, halo Puedo ver tu halo, halo, halo  Se me cayó como un rayo de sol Ardor en mi noche oscura Usted es el que quiero Y yo soy adicto a tu luz Juré que no volvería a caer Pero ni siquiera siento que estoy cayendo Gravedad Un tirón de vuelta a la tierra  Es como que estoy despierto Todas las reglas que había que está rompiendo Es el riesgo que estoy corriendo Nunca me callo  En todas partes veo ahora Estoy rodeado de su gracia Baby puedo ver su halo Usted sabe que es mi gracia salvadora Eres todo lo que necesita y más ¿Puede usted ver en su cara Baby puedo sentir tu aura Oren para que no desaparece  Puedo sentir tu halo, halo, halo Puedo ver tu halo, halo, halo Puedo sentir tu halo, halo, halo Puedo ver tu halo, halo, halo Puedo sentir tu halo, halo, halo Puedo ver tu halo, halo, halo Puedo sentir tu halo, halo, halo Puedo ver tu halo, halo, halo Halo, Halo  En todas partes veo ahora Estoy rodeado de su gracia Baby puedo ver su halo Usted sabe que es mi gracia salvadora Eres todo lo que necesita y más ¿Puede usted ver en su cara Baby puedo sentir tu aura Oren para que no desaparece  Puedo sentir tu halo, halo, halo Puedo ver tu halo, halo, halo Puedo sentir tu halo, halo, halo Puedo ver tu halo, halo, halo Puedo sentir tu halo, halo, halo Puedo ver tu halo, halo, halo Puedo sentir tu halo, halo, halo Puedo ver tu halo, halo, halo     By: Allan Gomes ",False
"Ya lo ves, ya lo ves Te olvide, te olvide Ya lo ves, ya lo ves  Ya lo ves amor esta vez te olvide En el closet en un rincón están tus cosas Esto se acabo, se acabo Y juro que no te aguanto mas, no te quiero ya, ni como amante Esta vez no ganaras, te puedes marchar y no vuelvas jamás Y se acaso piensas que esta vez, voy a perdonar, ya veras Que nunca mas me vuelves a engañar, ya lárgate  (Coro:) Que se sabes tú de mi, no me hagas reír Tú creías que eras imprescindible Pero sin tu amor no voy a morirme, baby  Que se sabes tú de mí, no me hagas reír Me veras con otro hombre a mi lado Ya lo ves traidor voy a sustituirte A olvidar tu amor  Ya me cure del dolor Ya te saque de mi corazón Vete con ella solos los dos Pobre de ti, lárgate me das asco  Tu eres mi luz Pero hay amores que matan de daño Me canse de ti ya no soy aquella infeliz Y se acaso piensas que esta vez voy a perdonar, ya veras Que nunca mas me vuelves a engañar, ya lárgate  (Coro:) Que se sabes tú de mí, no me hagas reír Tú creías que eras imprescindible Pero sin tu amor no voy a morirme, baby  Que se sabes tú de mí, no me hagas reír Me veras con otro hombre a mi lado Ya lo ves traidor voy a sustituirte Voy a olvidar tu amor  Ya no soy nada para ti Alguien que no conoces Lo nuestro se acabo Tanto daño al fin lo destruyo Nunca llorare por ti, porque ya me canse de ti No eres más imprescindible  Ya lo ves, ya lo ves Te olvide, te olvide Ya lo ves, ya lo ves Ya lo ves amor esta vez te olvide Te olvide, te olvide Ya lo ves traidor voy a sustituirte Voy a olvidar tu amor  Que se sabes tú de mí, no me hagas reír Tú creías que eras imprescindible Pero sin tu amor no voy a morirme, baby  Que se sabes tú de mí, no me hagas reír Me veras con otro hombre a mi lado Ya lo ves traidor voy a sustituirte  Que se sabes tú de mí, no me hagas reír Tú creías que eras imprescindible Pero sin tu amor no voy a morirme  No hay mas que hablar terminamos Este cuento al fin se ha acabado Me veras con otro hombre a mi lado Ya lo ves traidor voy a sustituirte  Voy a olvidar tu amor! ",False
"Oye, lo que tengo que decir No puedo ya seguir viviendo así Oye (uhum) como llora mi canción Preciso tu atención deves oír Hoy no se quien soy ni se adonde voy Encontrarme hoy es mi misión De tu prisión por fin ya soy libre  Refrán: Oye... Esto no tiene salida Ya nada sirve que digas Hoy tengo que escapar Yo tengo que escuchar a mi corazón Hoy... Buscaré mi propia luz No seas insensible Soy más de lo que fui por ti Llena de valor, voy a partir Yo tengo que encontrar mi voz  Nunca quisiste que me fuera a volar Callar mi identidad, que gran error Hoy grito no tengo más temor Hoy tu alumna te dice adiós De tu prisión por fin ya soy libre  (Refrán)  Yo soy tu gran creación Por eso es que me voy Dime adiós, dime adiós  Oye... lo que tengo q decir No puedo ya seguir viviendo así Oye... Buscaré mi propia luz No seas insensible Soy más de lo que fui por ti Llena de valor, voy a partir Yo tengo que encontrar mi voz... Mi voz ",False
"Turn up, Beyoncé  Si el ritmo te lleva a mover la cabeza ya empezamos cómo es Mi música no discrimina a nadie así que vamos a romper Con lo mío todos se mueven La fiesta la llevo en mis genes Yo soy la reina de los nenes Mi gente no se detiene, aquí nadie se quiere ir Si el ritmo está en tu cabeza Ahora suéltate y mueve los pies Me encanta cuando el bajo suena Empezamos a subir de nivel Toda mi gente se mueve La fiesta la llevo en mis genes Yo soy la reina de los nenes Mi musica los tiene fuerte bailando y se baila así  He say my body stay wetter than the ocean And he say that Creole in my body is like a potion I can be a beast or I can give you emotion But please don't question my devotion I been giving birth on these haters 'cause I'm fertile See these double Cs on this bag, murda Want my double Ds in his bed, Serta If you really love me make an album about me, word up Soon as I walk in Boys start they talkin Right as that booty sway (Freeze) Slay Lift up your people From Texas, Puerto Rico Dem' islands to México (Freeze)  ¿Y dónde está mi gente? Mais fais bouger la tête Azul, are you with me Say yeah, yeah, yeah Un, dos, tres, leggo' (Oh, yes, I am)  Know you wanna roll with a good girl Do it big, do it all for a good girl One time, this is a song for the good girl Don't sleep when you know you got it good, girl One time, this is a song for the good girl Wanna roll, wanna roll with a good girl? One time, this is a song for the good girl And I still keep it hood, still treat you like I should Wassup?  Turn up, Beyonce Turn up, Beyonce Turn up, Beyonce Turn up, Beyonce ",False
"Si Yo Fuera Un Chico Solo por una vez Yo me vestiria como quiero Con lo que vea primero y me voy Saldría a buscar chicas por montón Mis amigos que son leales siempren van acompañarme Hasta el fin Cada noche a mentir  Si Yo Fuera Un Chico Se que podría saber Compreender mucho mejor Lo que es amar a una mujer Sabria escuchar pues conozco el dolor De perder a quien se quiere Porque ignoras lo que tienes Y quedas sin saber que pasó  Si Yo Fuera Un Chico Pero ves no lo soy Los chicos son de molde Y nosotras somos de corazon Se piensan que son los del sexo superior Pero cuando lo queremos nos vence nuestra Seduccion, seduccion  Si Yo Fuera Un Chico Se que podría saber Compreender mucho mejor Lo que es amar a una mujer Sabria escuchar pues conozco el dolor De perder a quien se quiere Porque ignoras lo que tienes Y quedas sin saber que pasó  Es muy tarde ya ves para regresar Perdonarte otra ves ya no lo vas a lograr El lugar que ocupabas tu ya no esta más  Pero eres un chico Que le vas a hacer No puedes compreender Que se siente al compreender mejor Y a amar en serio a una mujer No sabes escuchar No te importa el dolor Hasta que pierder a quien quieres Porque lo ignoras lo que tienes Y quedas sin saber que pasó ",False
"[Rihanna:] That?s how much I love you That?s how much I need you  And I can't stand you Most everything you do make me wanna smile Can I not like you for awhile? (No...)  [David Bisbal:] Tú me dejas Te enfadas y después me vuelves a besar Y así me haces olvidar (Estoy molesto...) Y no me acuerdo de por qué  [Rihanna:] But I hate... You know exactly what to do so that I can't stay mad at you for too long that's wrong  [David Bisbal:] Nadie me calma como tú Y me doy cuenta que mi única verdad Es que odio amarte tanto  [Rihanna:] And I hate how much I love you boy (yeah...) I can't stand how much I need you (Te quiero...) and I hate how much I love you boy but I just cant let you go and I hate that I love you so (oooh...)  [David Bisbal:] Tú sabes el poder que tienes sobre mi Y nadie más me hace reir  [Rihanna:] Said its not fair how you take advantage of the fact that I..will be under reason why and it just aint right  [David Bisbal:] Y es que odio amarte tanto amor Saber que te necesito Y es que odio amarte tanto amor No puedo vivir sin ti Pero odio quererte así  [Rihanna:] One of these days maybe your magic won't affect me and your kiss won't make me weak  [David Bisbal:] Pero nadie, nadie más hoy me conoce tanto Eso es un hechizo que tienes sobre mi (yeah..)  [Rihanna y (David Bisbal):] That?s how much I love you (Te necesito) That?s how much I need you (Te quiero tanto) That?s how much I love you (Te necesito) That?s how much I need you (Te quiero tanto)  [Rihanna y (David Bisbal):] and I hate that I love you soooo and I hate how much I love you boy I cant stand how much I need ya (Te necesito...) and I hate how much I love you boy but I just cant let you go (Nooo..) and I hate that I love you so  and I hate that I love you so... soo... ",False
"Como la brisa Tu voz me acaricia Y pregunto por ti Cuando amanece Tu amor aparece Y me hace feliz  Me conoces bien Y sabes también Que nadie te querra Como yo Tu me haces sentir Deseos de vivir, Junto a ti por siempre Tu amor es mi suerte  Tu voz me llama Tu eres quien gana En mi corazón Porque me has dado Algo sagrado Con tu pasión  Me conoces bien Y sabes también Que no puedo vivir sin tu amor Y cuando no estas No hay felicidad Mi vida no es vida Si tú te vas  Todo mi amor eres tú Todo mi amor eres tú Cuando no estás No hay quien me de lo Que das tú Pues todo mi amor eres tú  Noche de estrellas Haz que me quiera Como a ella yo De madrugada Ven que te espera Todo mi amor  Soy joven, lo se Pero siento que Te quiero y solo Vivo por ti Me conoces bien Y sabes también Que yo no puedo Vivir sin tu amor  Todo mi amor eres tú Ooh Todo mi amor eres tú Cuando no estás No hay quien me de Lo que das tú Pues todo mi amor lo eres tú  Cambiaremos al mundo mañana Cantaremos sobre lo que fue Y diremos adiós a la tristeza Es mi vida y Quiero estar junto a ti  Todo mi amor eres tú (now baby, oh) Todo mi amor eres tú (if I ain't stop!)  Cuando no estás No hay quien me de lo que das tú Todo mi amor eres tú Todo mi amor eres tú... ",False
"¿Cuántas personas Se perderán Y nadie protestará? ¿Cuántos pequeños Vvan a llorar Y nadie lo evitará?  (Laura Pausini:) Un poco de amor No hay más que pedir  (Shakira:) Para vivir  (Mariah Carey/Gloria Estefan:) ¿Cuántas miradas Se esconderán Pretendiendo no saber?  (Gloria Estefan:) Que al mundo herido Hay que ayudar  (Mariah Carey:) Y es de todos el deber  (Juan Gabriel:) Con una oración  (Mariah Carey:) Y un poco de fé  (Juan Gabriel:) Ayudaré  (Celine Dion:) Voy a dar todo para ti  (Christian Castro:) Voy a dar todo para ti  (Celine Dion/Christian Castro:) Ayuda y abrigo Abrazo de amigo Amor para ti  (Alejandro Sanz:) Todos hermanos Que el llanto cruel No nos deja hacer la paz  (Julio Iglesias:) Todos unidos de corazón Y la unión nos salvará  (Luis Miguel:) Un poco de amor Para ti, para mi Para vivir  (Todos:) Voy a dar todo para ti  (Jon Secada:) Voy a darlo todo  (Todos:) Voy a dar todo para ti  (Luis Miguel/Jon Secada:) Ayuda y abrigo  (Michael Jackson/Gloria Estefan:) Abrazo de amigo Amor para ti  (Michael Jackson:) Llámame Y yo vendré por ti  (Shakira:) Háblame, te escucharé  (Olga Tañon:) Por qué caer en la maldad  (Thalia:) ¿Por qué odiar así  (Luis Miguel:) Cuando hay tanto Tanto que dar?  (Todos:) Voy a dar todo para ti  (Jon Secada:) Voy a darlo todo  (Todos:) Voy a dar todo para ti  (Mariah Carey:) Todo para ti  (Alejandro Sanz:) Todo para ti  (Todos:) Ayuda y abrigo Abrazo de amigo Amor para ti  Voy a dar todo para ti  (Celine Dion:) Todo para ti  (Christian Castro:) Todo para ti Voy a dar todo para ti  (Alejandro Sanz:) Voy a dar todo para ti  (Todos:) Ayuda y abrigo Abrazo de amigo Amor para ti  Voy a dar todo para ti (Voy a darlo todo) Voy a dar todo para ti Ayuda y abrigo Abrazo de amigo Amor para ti  Voy a dar todo para ti Voy a dar todo para ti Ayuda y abrigo Abrazo de amigo Amor para ti  Voy a dar todo para ti Voy a dar todo para ti Ayuda y abrigo Abrazo de amigo Amor para ti ",False
"Everybody say oh oh oh oh  Driving in a fast car Trying to get somewhere Don´t know where I´m going But i gotta get there  A veces me siento perdido Inquieto, solo y confundido Entonces me ato a las estrellas Y al mundo entero le doy vueltas  I'm singing for somebody like you Sorta like me baby Yo canto para alguien como tú Pon la oreja, nena Oh oh oh oh  Estoy buscando ese momento La música, que cuando llega Me llena con su sentimiento Con sentimiento, vida llena  Walking down the sideway Looking for innocence Trying to find my way Trying to make some sense  Yo canto para alguien como tú Sólo como tú, baby I'm singing for somebody like you What about you  I'm singing for someone Someone like you Tú, dime a quién le cantas 'Cause there's something about you there Speaks to my heart Speaks to my soul  I'm singing for someone Sorta like you Yo canto para alguien Someone like you, someone like me Sólo como tú, oh, my sister Todo el mundo va buscando ese lugar Looking for paradise Oh oh oh oh  A ese corazón herido La música le da sentido Te damos con la voz tus alas Le damos a tus pies camino  Oh is anybody out there Feel like i feel Trying to find a better way So we can heal  I'm singing for somebody like you Sorta like me baby Yo canto para alguien como tú Sólo como tú What about you? Yo canto para ti I'm singing for someone Yo canto para alguien 'Cause there's something about you there Speaks to my heart Speaks to my soul  I'm singing for someone I'm singing Sorta like you Yo canto para alguien Someone like you, someone like me Sólo como tú, oh, my sister Todo el mundo va buscando ese lugar Looking for paradise Oh oh oh oh  Looking for paradise... ",False
